_id,post_id,post_type,posted_at,likes,shares,comments,views,save_count
0472e9e4-15da-49a2-9b75-cc58376088b2,2848,static_image,2024-12-16T18:38:24.076877,212,42,63,1766,41
0143f769-fd2d-4f9b-a05a-44c459239257,3520,reel,2024-12-12T18:38:24.076877,666,45,77,8762,10
ae249e17-9776-4ecd-b79b-c5ba28b26bcc,4917,static_image,2024-12-29T18:38:24.076877,561,77,66,1552,17
272a74c9-26dc-482e-83e9-01bcd2ec42ed,1917,reel,2024-12-27T18:38:24.076877,603,148,57,4208,20
1bd2d125-2462-4f25-9b35-3b1cb491b8b8,1242,carousel,2024-12-19T18:38:24.076877,80,157,18,6188,16
95c651af-7dce-40aa-b8f4-c3414dc7ac8e,116,carousel,2024-12-30T18:38:24.076877,430,52,8,5914,24
84b5a6ef-4222-46bb-9073-75b3dfac89a7,4691,carousel,2025-01-07T18:38:24.076877,557,10,51,9104,11
8d16cc17-fd96-48f6-890f-f5049c6cbc9a,3671,carousel,2025-01-08T18:38:24.076877,297,122,72,6048,39
cdb7dcb4-65c5-42a4-b066-6da729be14d7,974,static_image,2025-01-07T18:38:24.076877,714,157,95,1396,44
9b264d4a-381a-4596-ad26-6780a314048b,2275,carousel,2024-12-18T18:38:24.076877,720,60,17,1918,13
5efe4b4d-c011-4673-a6f8-95d5684847ff,2796,carousel,2024-12-23T18:38:24.076877,804,97,96,6459,23
49002a31-1f41-4042-a8f9-c139da753320,3787,carousel,2024-12-31T18:38:24.076877,998,64,80,6006,42
685c5d52-3644-47e6-97d6-35c03a1f4494,2196,static_image,2024-12-16T18:38:24.076877,834,144,14,8773,30
dbb8c80b-9557-4f91-9458-46cb5d0bf8b4,4642,reel,2025-01-04T18:38:24.076877,563,160,11,9081,45
15744380-3aa8-469f-9412-64c5e753807d,1482,reel,2025-01-08T18:38:24.076877,888,53,5,1393,11
e072dd01-66d3-4bc8-b56c-b9d430fa5de6,1126,carousel,2024-12-21T18:38:24.076877,263,143,81,5727,36
d6f1a1d0-389b-47c9-9f26-bd76041e9f93,4518,static_image,2024-12-28T18:38:24.076877,864,187,54,3386,44
4eb549ac-96c9-4023-9b07-72f8f8ad1ec1,1419,carousel,2024-12-21T18:38:24.076877,135,113,35,8774,25
7340b00e-24e6-48c4-82b3-d4f60ba1acab,1926,static_image,2024-12-24T18:38:24.076877,879,107,62,6891,10
208267b0-dc44-4b87-b575-e9b415793266,264,carousel,2024-12-31T18:38:24.076877,298,143,13,5261,6
804476f4-6a3b-4cfb-9e6d-0e7b9695be97,3911,reel,2025-01-03T18:38:24.076877,252,194,98,5698,45
533da052-f3d8-488a-ac09-59ee2b865a9b,210,reel,2024-12-13T18:38:24.076877,994,179,44,4843,11
3cce29d9-7a4b-41e5-8b8c-6a887f0a6534,414,static_image,2025-01-02T18:38:24.076877,116,53,15,8118,41
8a92648a-5fdd-4c69-901c-cbcae7aff1e3,3028,carousel,2024-12-19T18:38:24.076877,809,171,80,4485,7
a9fafa43-0027-4102-8d7e-0b3815af348c,3344,carousel,2024-12-18T18:38:24.076877,377,77,23,8374,6
4e06a362-22da-41df-abad-89ba713b5105,3031,reel,2025-01-06T18:38:24.076877,67,97,82,8961,48
0a5bf9ee-c26a-412e-8022-813513d2caee,4186,carousel,2024-12-21T18:38:24.076877,280,23,35,8893,50
160f0495-759f-4c0a-a9b3-eec1cc875c4f,4066,carousel,2024-12-14T18:38:24.076877,599,129,49,3929,32
292f6b0c-87c3-490e-8a49-d1c35c5eb37e,4383,carousel,2024-12-15T18:38:24.076877,545,31,10,6583,43
b96952bb-644a-4ce2-8530-0d6b46f850a3,812,reel,2025-01-08T18:38:24.076877,646,48,22,3716,6
475d9737-8bdd-47df-bc3e-16bbd3794854,971,carousel,2024-12-12T18:38:24.076877,819,168,58,3760,39
340d8dca-5cdc-414f-b0e4-3f155c441473,4352,carousel,2024-12-15T18:38:24.076877,313,83,46,2412,20
5399f7b1-f7c6-4713-9e15-efa52785cb8f,674,static_image,2024-12-16T18:38:24.076877,949,53,83,7702,28
b7989d33-1a07-48b8-a526-00f5d616544f,1408,carousel,2025-01-08T18:38:24.076877,642,189,79,8727,33
16cac5c8-5abf-44c0-90b8-48ad688b60a8,2911,reel,2024-12-10T18:38:24.076877,539,195,85,5710,5
a236d668-9923-4518-8cb6-8203bd9740c8,403,static_image,2024-12-23T18:38:24.076877,64,15,33,1512,6
cf0efeb1-0621-4b19-afb3-1df9701e0fc0,2224,carousel,2025-01-07T18:38:24.076877,164,111,13,4660,22
d39e808b-3fbb-4c3e-9ae4-7abf6c2bf78c,2621,static_image,2024-12-09T18:38:24.076877,595,170,77,5186,31
2cb7638f-c14b-4f57-a02e-f34e02374a4c,4433,static_image,2024-12-13T18:38:24.076877,516,195,79,2820,18
a85b4fe8-a109-4fa5-8afe-41b1ad3d4807,176,static_image,2024-12-12T18:38:24.076877,66,131,44,6970,49
87f6c862-818d-4190-bed1-15c3a4d8d92a,3547,carousel,2024-12-31T18:38:24.076877,369,31,75,8757,33
2308be84-8785-4483-ba19-05883658485e,609,static_image,2025-01-05T18:38:24.076877,365,130,60,5818,23
8915ed24-a71a-4500-a59b-b20c310d3f1b,3949,carousel,2025-01-03T18:38:24.076877,119,168,79,1823,38
77857970-67c4-4547-bca8-315c4f41d765,2114,reel,2025-01-08T18:38:24.076877,769,152,46,5787,43
aab7afb0-e3d0-421c-bc15-75b587df16e0,4115,static_image,2024-12-18T18:38:24.076877,376,87,52,8980,28
a2a062d8-c16f-4348-8759-56ef0b5ca154,3685,carousel,2024-12-30T18:38:24.076877,825,190,33,3311,40
a62cf90e-32a5-4fca-82b6-cf51fae4a880,705,reel,2024-12-22T18:38:24.076877,998,157,42,3522,30
d9b19607-aa6a-475d-9e2c-9cc5ad94bb86,4536,static_image,2024-12-25T18:38:24.076877,838,166,14,6426,42
4a8fedfd-bdf9-4439-921d-d259392f6149,1784,carousel,2024-12-21T18:38:24.076877,980,193,24,3964,41
790ffea9-50b2-4acd-8523-ac15a64fdee2,4537,static_image,2024-12-21T18:38:24.076877,846,164,18,5296,29
0fcfb68e-5118-45a1-8387-ca199239e63c,946,reel,2024-12-09T18:38:24.076877,345,90,33,6368,13
baf17ccf-8c45-45dc-8f8a-4a88ba8938c0,3552,static_image,2024-12-28T18:38:24.076877,625,10,22,9229,11
f9bf918c-d6a9-4819-915b-76f934816a82,145,static_image,2025-01-03T18:38:24.076877,204,66,83,1584,10
31e35a74-5470-4a93-b2df-c89c9ab5e0c1,4972,static_image,2025-01-08T18:38:24.076877,868,30,34,9820,39
a779df7b-0717-430f-a705-5232b99b5308,4040,carousel,2024-12-30T18:38:24.076877,763,36,39,5225,10
b4cbc15f-c83a-4f18-91b4-42c4f2adf844,4974,carousel,2025-01-02T18:38:24.076877,934,152,66,3736,42
6bf1d7a0-c788-42b2-91df-6bb870baf602,1464,static_image,2024-12-18T18:38:24.076877,750,55,8,6952,6
d4b7b0fe-1a96-48ed-bb25-ab31367b8ee1,4943,static_image,2025-01-01T18:38:24.076877,156,112,94,3465,29
cdfe2f29-68bd-49a6-82e7-16b9cd6f04eb,2235,carousel,2025-01-01T18:38:24.076877,135,190,14,1213,47
a8a0db28-5df3-4e7d-80a5-0a4abca3126d,4297,static_image,2024-12-17T18:38:24.076877,61,42,69,2018,27
4e14921f-3da3-4e27-9dfb-687185e71cc9,3084,carousel,2024-12-20T18:38:24.076877,78,39,92,8962,41
f0eb0a26-3677-4191-9bc8-38598ce842e1,1369,carousel,2025-01-05T18:38:24.076877,484,48,40,5761,36
bce2a918-a281-44ae-aed8-958b333e91e4,2510,reel,2024-12-10T18:38:24.076877,988,96,67,8325,27
ce690bcd-a0dd-4a67-a317-a5e6957b4fe4,4189,static_image,2024-12-21T18:38:24.076877,114,200,41,4189,47
0f211ba6-0470-4c79-bb8d-3937fdab129e,1436,reel,2024-12-21T18:38:24.076877,787,140,57,2840,50
2034fe01-81e3-4bc9-b068-428d479217a6,2890,static_image,2024-12-28T18:38:24.076877,114,156,30,8560,23
2a7a8727-5530-4c9f-9d41-248013d7cfd2,1880,static_image,2024-12-29T18:38:24.076877,273,127,90,3059,7
f8dcc77f-afcf-4402-97b2-08e2c5de8f00,3739,static_image,2025-01-02T18:38:24.076877,301,130,47,9488,31
154286a3-8ad6-4b67-b3ce-58e50d9327f3,2010,static_image,2024-12-31T18:38:24.076877,153,77,25,7650,8
d2f20b06-756e-49c3-9148-875ecfcff046,4149,carousel,2024-12-25T18:38:24.076877,320,95,18,9554,31
403e91dd-cf2a-4920-b0b2-a51553bb2307,4713,reel,2024-12-28T18:38:24.076877,482,187,34,2918,47
ed19edf0-bca6-453c-8cf4-0369da7dce54,2961,reel,2024-12-31T18:38:24.076877,549,141,51,7910,50
698fe9d0-a797-41b7-ad17-5a54c5ecbb56,3346,reel,2024-12-17T18:38:24.076877,280,66,18,3911,20
22ea1a4d-368f-411c-9ad6-d9414a1bd932,4342,reel,2024-12-16T18:38:24.076877,84,21,64,2132,27
863b49db-6741-40c8-8718-fc76bc7a3944,4599,reel,2024-12-16T18:38:24.076877,348,59,51,1379,8
150b0749-d246-4896-9c4b-df8074e728d6,997,reel,2025-01-03T18:38:24.076877,257,137,40,4673,15
5a426673-5c81-4b3f-bdae-05a6e755377e,547,static_image,2024-12-23T18:38:24.076877,452,82,32,3574,25
5841cdca-3fad-47c4-acfc-ca30afb302ee,3509,carousel,2024-12-11T18:38:24.076877,340,92,8,7473,10
3267548b-18a3-47e7-a61e-0ff4f37e4e9c,1437,carousel,2024-12-16T18:38:24.076877,730,61,48,4941,8
1099dba4-c02d-4632-b0ca-de91c311d8d2,4757,static_image,2024-12-12T18:38:24.076877,725,175,47,3671,33
e77d6cf4-ecc8-4dd5-8dca-f358531ffb1a,3512,reel,2024-12-09T18:38:24.076877,831,185,95,7013,33
1e564aef-9ccf-440a-92ae-23922cdf18bf,1846,static_image,2025-01-03T18:38:24.076877,68,161,20,7202,5
1e6adcb7-5c6e-4ff2-9667-c1625616a387,4306,reel,2025-01-02T18:38:24.076877,962,159,21,2768,16
afb36b31-9baf-4388-8a8b-1146a92f7565,2035,reel,2024-12-27T18:38:24.076877,494,117,96,5490,26
349d00fc-3ee6-4b6c-84b8-b2fd89c6cef7,4242,reel,2024-12-10T18:38:24.076877,475,188,51,4514,49
84349017-597e-45ba-a184-f212afddbbfd,2041,reel,2024-12-23T18:38:24.076877,423,174,100,8584,11
3df2daee-7e78-4a54-bc4f-6fd25cb400a5,4027,carousel,2024-12-27T18:38:24.076877,857,44,13,2491,15
900afde7-e8b4-462b-8878-1355732b4852,4682,reel,2025-01-05T18:38:24.076877,949,116,74,5411,14
1c899368-5886-4419-adf4-f92ce3c51b6e,2467,carousel,2024-12-18T18:38:24.076877,930,184,69,4030,16
ca2116f0-15ba-4730-8cfd-b81531df56bb,1824,carousel,2024-12-14T18:38:24.076877,224,168,60,10000,30
9b6b06f2-1ec5-49c8-ad1f-23c824fa051e,444,carousel,2024-12-14T18:38:24.076877,759,96,90,5730,15
b892d7c9-a675-4a4f-bf9c-ee4d5fe0c724,4364,reel,2024-12-15T18:38:24.076877,103,155,55,4610,48
23789fbb-2a88-4d61-9e92-9c05fea62628,3985,reel,2025-01-01T18:38:24.076877,735,36,89,1738,32
a9bfed68-4aa7-4f53-ad23-486e95f1d7d4,2208,reel,2024-12-14T18:38:24.076877,565,22,50,3798,45
976ca297-06e2-48e8-8237-cc7631db1ff6,1557,carousel,2025-01-06T18:38:24.076877,497,68,87,5354,36
f02225ce-433f-49da-89dd-c150c02df112,590,static_image,2024-12-20T18:38:24.076877,774,77,40,1350,17
a8089886-1357-4635-9087-c8e1b836c383,1645,reel,2024-12-17T18:38:24.076877,943,71,28,8079,39
86f33b33-bc79-4729-ad28-395534c5b083,1617,carousel,2024-12-18T18:38:24.076877,788,50,83,7954,38
d15d81cc-ee29-492f-a872-c642aedfc707,37,static_image,2024-12-31T18:38:24.076877,951,86,87,6067,42
37c0e2e5-6e6a-4af2-b501-0fba673e0620,2431,reel,2024-12-30T18:38:24.076877,882,125,69,4518,34
4f8d2ea8-e27d-46c2-9eea-5525e2f40dfe,3265,reel,2024-12-16T18:38:24.076877,286,106,76,6573,48
7fcd5503-ec41-4ce2-9600-4bbc01f3b50c,4248,reel,2024-12-09T18:38:24.076877,203,92,63,2929,18
fdeed5bc-784d-457f-8f04-349505ec10b5,4247,static_image,2024-12-18T18:38:24.076877,275,119,91,9833,33
8c8dd0f0-7981-438d-9b03-b1c613f0f502,4095,static_image,2025-01-06T18:38:24.076877,149,144,14,1818,12
424b62d6-d3c5-4beb-96a5-dca21192225b,154,carousel,2024-12-21T18:38:24.076877,765,43,74,3204,44
4d40acf5-7556-4ad1-b87c-f2401b43f94b,4056,reel,2025-01-01T18:38:24.076877,594,56,83,5086,25
5066a842-3272-4ebf-80f3-b0ac8878bd15,1952,reel,2025-01-08T18:38:24.076877,160,161,94,1599,39
bb0acea5-44c1-46ca-8f1a-c9628895dac9,3810,carousel,2024-12-10T18:38:24.076877,368,67,48,7448,21
d88ab31f-410f-4078-ad70-8f4880e40d5f,3079,static_image,2024-12-13T18:38:24.076877,427,93,6,7775,24
ced8a515-8de5-4a87-becc-99ecb2c08a70,1339,static_image,2024-12-31T18:38:24.076877,799,130,67,6706,26
9f527c12-dc3a-4fb2-b1f5-2ead8f727dc5,3156,static_image,2024-12-19T18:38:24.076877,842,180,90,9615,46
b9af91af-f82a-441e-aa8b-87d82f7d2359,4338,static_image,2024-12-09T18:38:24.076877,231,111,76,6201,23
3270d7ae-6862-4065-8a57-aa994368dc35,4756,carousel,2025-01-01T18:38:24.076877,517,160,78,7541,15
a08b8d5a-5079-491f-ae8f-5b0873f49c0a,2220,static_image,2024-12-24T18:38:24.076877,442,42,5,9325,10
efb8c36f-c609-4ef6-80a5-a093498e312d,1802,reel,2025-01-08T18:38:24.076877,81,86,84,6009,17
fd8d8ef3-ffa6-44e8-b409-f8b0eb2a5bfb,2248,reel,2024-12-26T18:38:24.076877,511,105,56,4918,23
bee1efb0-53ad-4255-918f-c5c71de431f7,4335,static_image,2025-01-05T18:38:24.076877,855,115,23,3611,25
1138f5ff-c737-47ec-a479-512dc5c3db47,2303,reel,2024-12-13T18:38:24.076877,293,82,33,2293,6
477b84a0-8916-4e99-b0d2-613960f9b295,93,reel,2024-12-27T18:38:24.076877,255,149,25,5018,38
68cfbf35-12ae-4792-bbb3-aa9d0d163d11,1027,reel,2025-01-05T18:38:24.076877,467,161,6,4392,18
b58b5596-899c-4209-8f84-ad42c7725b37,1132,reel,2025-01-07T18:38:24.076877,129,38,14,7813,14
2a80404e-5838-4ab9-a66b-779fa0b2eec2,1806,carousel,2024-12-23T18:38:24.076877,661,188,34,5778,22
f7ee0059-b20d-4188-a269-ff0c1e50b837,3183,carousel,2024-12-26T18:38:24.076877,537,116,27,3395,7
216bc55b-b951-4eb9-ad5b-ba6fe0b27741,3565,static_image,2024-12-13T18:38:24.076877,230,138,77,9721,13
9dcbfe03-1182-437f-909c-dc73117afa05,3729,carousel,2024-12-22T18:38:24.076877,234,74,88,7496,34
edf2755e-71b8-4666-9914-7568ab8f4b58,4059,reel,2024-12-29T18:38:24.076877,104,187,61,3227,36
302fb968-f54f-456b-9fc9-b8a7dab36a23,4145,reel,2024-12-09T18:38:24.076877,688,164,27,1945,44
4cb5dc0c-6e3e-4cf8-9cab-a48fa0de12a0,3549,reel,2024-12-24T18:38:24.076877,895,198,26,6349,36
a0b9e5ca-2be5-4cfc-bf15-d0058f965a91,1116,static_image,2024-12-24T18:38:24.076877,345,106,43,5111,46
4dbd7f88-fd93-429c-9906-31913aa609d2,1564,carousel,2024-12-25T18:38:24.076877,870,75,11,1923,32
bc46b708-fb70-47c4-892f-50a3cbe647d3,707,static_image,2024-12-13T18:38:24.076877,689,72,55,7624,48
3e715999-d032-4c5f-95d0-4041c61736c6,3855,reel,2024-12-17T18:38:24.076877,79,82,14,7970,30
97bfb583-d30b-4fda-a8ba-42ec3f8f4c9e,4420,reel,2024-12-24T18:38:24.076877,676,22,15,1758,7
8daa53d3-2c1c-426c-a2b6-b37dde4f26e3,464,reel,2025-01-07T18:38:24.076877,679,95,99,7987,33
f9c69a02-5980-474b-b8eb-596459819440,651,carousel,2024-12-22T18:38:24.076877,328,98,74,2651,42
5c6cb74f-e53d-48f1-b027-398211bb1875,1701,static_image,2025-01-05T18:38:24.076877,149,111,61,1182,42
a4a9daa1-ceca-412e-8c8f-1709529b2aa5,3561,reel,2024-12-23T18:38:24.076877,530,10,23,6917,17
c037211b-9f8c-4210-9d70-82dd1829c032,1217,carousel,2024-12-12T18:38:24.076877,135,114,28,2264,25
6b99eec4-80d2-48b2-b65e-06ef21fc7fca,1128,reel,2024-12-10T18:38:24.076877,409,23,93,1741,44
2a0a908d-3e1f-4397-8241-b7c16d79aad0,2345,static_image,2024-12-23T18:38:24.076877,119,20,10,7807,6
7609926d-e0bd-42b9-93a0-1f2705f7f166,81,reel,2024-12-19T18:38:24.076877,372,74,44,3482,5
cfac6f70-6f54-45d1-a847-2c09d193776c,2450,reel,2025-01-08T18:38:24.076877,926,31,33,2872,17
5c6d0fed-a989-48c3-abe7-67927ae50179,1898,carousel,2024-12-18T18:38:24.076877,887,41,73,5650,15
fe8ffdb3-1d3d-49ca-9454-4e2bfb3bc5c8,953,static_image,2025-01-05T18:38:24.076877,960,138,36,1950,28
c3528073-a889-4152-a760-2f8b83c6e62c,2702,carousel,2025-01-01T18:38:24.076877,223,31,31,5741,20
1777a133-e3c2-4cc2-8c7d-7aa1e8032b1c,2096,static_image,2024-12-24T18:38:24.076877,853,134,35,2217,8
90a0a303-af87-45f5-8110-eca331c5703b,1849,carousel,2025-01-07T18:38:24.076877,263,166,33,4086,10
1df15f1e-85b1-466b-bd4a-2d3aea974042,4231,reel,2025-01-03T18:38:24.076877,663,151,29,9223,47
fab08ee8-cdba-45ed-8171-1d91282dce6a,3498,carousel,2024-12-11T18:38:24.076877,976,80,59,1657,16
97c28c49-4e44-43da-b671-eae843c2bd47,3383,static_image,2025-01-01T18:38:24.076877,463,91,38,6150,42
e52146a8-5038-40c6-8d1f-66df1b1bbc92,3577,reel,2025-01-07T18:38:24.076877,432,71,58,5531,50
1dd529ee-a974-4d65-a637-5c9f6bdbeb45,2217,carousel,2024-12-18T18:38:24.076877,804,180,77,2708,40
554b1ae0-6353-4176-a4f4-4ded156b79b6,1792,carousel,2025-01-05T18:38:24.076877,972,133,81,4244,37
af79a090-6df4-44c1-bdb6-da634a9b5eec,4310,carousel,2024-12-11T18:38:24.076877,190,94,76,1716,6
c9f18332-5664-4a08-ac48-c6efb4ab85cc,4755,reel,2024-12-21T18:38:24.076877,793,175,65,9872,22
5fffa147-ddc0-489a-bc8a-e05a67ebd4a3,3327,reel,2024-12-21T18:38:24.076877,143,27,20,2431,46
572bfe17-65fe-416f-bae2-e56168f1fe2a,3824,carousel,2024-12-19T18:38:24.076877,367,66,61,8273,41
74624d32-dc67-4ed5-999b-55f7f0538c35,4260,static_image,2024-12-23T18:38:24.076877,622,125,40,8612,39
cacd8e64-afcc-45e5-ad95-0a272b7f5f90,619,reel,2024-12-27T18:38:24.076877,195,125,44,7180,46
b3dde18c-a5e3-45ff-81c1-3938a061d200,1532,reel,2024-12-14T18:38:24.076877,351,82,19,5951,6
81929002-df79-4775-b807-7d148991f2c3,4513,static_image,2025-01-04T18:38:24.076877,232,182,88,5840,47
fa57dc50-9f6b-475d-ac9d-ef12bb23cace,4179,static_image,2024-12-20T18:38:24.076877,861,116,63,4407,33
8bc14413-0605-403c-b08a-f3385b322be8,3664,reel,2024-12-23T18:38:24.076877,905,132,58,8601,40
62054d68-ccf5-497b-810c-191a1831a1bc,10,static_image,2024-12-20T18:38:24.076877,793,152,30,8753,9
bc44ea98-a36b-4583-9d6c-4e6fef4afe70,353,reel,2024-12-12T18:38:24.076877,346,113,71,7057,24
f0f75969-b09d-4830-bd1a-d80b238a4cd3,1321,carousel,2024-12-29T18:38:24.076877,592,196,97,5118,14
99607ca4-3c03-4335-aaa9-881a03697cff,2328,reel,2024-12-29T18:38:24.076877,478,171,32,1162,39
800e8618-032c-4928-8b43-5974f246feac,2650,carousel,2024-12-29T18:38:24.076877,245,105,70,6216,13
73e62ee1-8e48-4c95-a6bb-6dc48b7be97f,1977,carousel,2024-12-26T18:38:24.076877,716,52,59,7085,17
18d31476-35a4-45b6-8f37-cf06480d7862,1715,static_image,2024-12-31T18:38:24.076877,147,105,21,8774,22
f467bd80-a3db-4fa2-bf2c-3b958f8be463,531,reel,2025-01-07T18:38:24.076877,650,77,59,8758,10
604eed4d-b13c-480f-8ffb-0271f7babce8,2813,static_image,2024-12-20T18:38:24.076877,124,55,51,6592,9
61a46328-2b80-4217-a3af-36d45ede81c6,3484,reel,2024-12-21T18:38:24.076877,958,10,97,3075,21
aa4d1a1f-e30e-4ea3-bcf7-27eac7723e28,2855,static_image,2025-01-02T18:38:24.076877,52,41,67,2860,10
df5efbff-110f-449d-a109-3f86c986863d,3941,static_image,2024-12-29T18:38:24.076877,831,70,51,5990,6
fb906cdb-ad10-4f36-9854-f69be2111c4d,1005,carousel,2024-12-30T18:38:24.076877,55,84,42,5850,30
6892d5cd-b656-4f0c-9ab8-0b78a3a10495,1775,static_image,2025-01-08T18:38:24.076877,307,82,46,6329,14
1d8c9a73-b124-46b8-800c-433b09f602f6,4156,static_image,2025-01-08T18:38:24.076877,670,165,27,9954,18
55887a43-7050-46d3-8009-3dc36cafa443,4396,static_image,2024-12-25T18:38:24.076877,898,56,44,5584,5
69cc21fe-f7e4-4987-b644-48cae3091920,2577,carousel,2024-12-13T18:38:24.076877,953,125,52,7846,20
0c243d44-9e21-4725-9b5a-2b6cbd267242,1158,static_image,2024-12-27T18:38:24.076877,900,67,77,3094,37
5bce6009-32d9-46a4-b40f-0a2b491cfd8a,311,reel,2025-01-07T18:38:24.076877,534,156,71,1869,11
c6d3b9f3-7cfa-40ec-9390-1283773c314d,1882,reel,2024-12-12T18:38:24.076877,156,168,33,6468,22
fac226c9-d525-4ec0-ab3b-050c4fa4699d,3276,static_image,2024-12-30T18:38:24.076877,963,128,24,4356,42
2bd95126-2ddc-453e-9923-f72b24aa4c5e,2304,static_image,2024-12-27T18:38:24.076877,306,68,39,9572,33
f569fd03-35d1-401d-a850-d70d0f92ad5d,4460,carousel,2024-12-29T18:38:24.076877,159,34,29,4529,34
bb778c84-1a4e-43eb-8c35-914f39701834,600,static_image,2024-12-23T18:38:24.076877,446,131,70,7699,17
983acb99-6e81-4d6a-b83e-d6421acde24a,3148,carousel,2024-12-28T18:38:24.076877,110,182,7,1993,46
d8b755ef-e0a2-49df-89af-ca3f89a89447,4034,static_image,2024-12-31T18:38:24.076877,923,16,32,5321,48
3523f9a7-106d-4af9-b2f6-d92f4aecf90a,121,reel,2024-12-17T18:38:24.076877,525,45,23,4935,6
ea0af37d-e58e-4360-8239-3e8453aaab17,4303,static_image,2024-12-12T18:38:24.076877,287,179,55,8857,44
ebd8aa90-40c9-4db6-8910-6cbcaa4ea01f,1404,carousel,2024-12-27T18:38:24.076877,848,197,95,7012,14
0d89cdcf-91c2-476a-8781-d9113603da2c,2101,static_image,2024-12-23T18:38:24.076877,155,141,41,3339,13
e739582d-43f6-4f61-94ba-0d6bc2879cab,3958,carousel,2024-12-19T18:38:24.076877,616,114,39,5679,29
bce0030e-f89d-4be8-8d29-41a4f8e85fc2,4846,reel,2024-12-26T18:38:24.076877,192,62,8,6632,12
dbe341e2-d9db-4c7b-99be-b572c277429a,4127,carousel,2025-01-06T18:38:24.076877,750,134,12,8656,38
526a39c1-2f53-4a1c-b881-69f35f6439ca,2277,reel,2024-12-26T18:38:24.076877,253,104,40,7701,22
d0148789-627e-48b0-9068-4a3d3d874660,1630,static_image,2025-01-03T18:38:24.076877,704,51,91,5354,20
c77e6f1d-9c9d-4a94-983e-6b2d502ca686,2454,carousel,2025-01-06T18:38:24.076877,804,72,97,4248,34
c93228f7-78a2-45ea-b3b2-ce874263495a,1566,static_image,2024-12-09T18:38:24.076877,533,54,82,5550,39
201349e2-359f-4b66-a584-fe6152bdfe69,1743,static_image,2024-12-14T18:38:24.076877,195,71,45,8953,45
d6753dbb-d019-4879-84dd-d035a2d20806,3940,static_image,2024-12-27T18:38:24.076877,51,28,50,1135,30
4ab66fbc-226e-42a6-90e7-5eb9c5011772,868,carousel,2025-01-02T18:38:24.076877,257,32,12,3909,48
f1ff2a90-a74a-4c78-be71-4d1df80eed47,872,carousel,2025-01-06T18:38:24.076877,670,12,51,6020,36
82c280ed-c1b9-4313-9b1b-5dcd2b3c2ef1,618,static_image,2024-12-27T18:38:24.076877,998,48,50,4843,20
3654e82f-5492-4c1d-814c-60ecee00e99b,4712,carousel,2025-01-06T18:38:24.076877,179,149,43,1075,18
706cb9b8-09cf-4768-8e7c-f5539a209688,2680,static_image,2024-12-13T18:38:24.076877,295,137,25,8769,22
2bc9d264-a4b6-42e4-9c8b-59a961409798,3507,static_image,2024-12-27T18:38:24.076877,889,124,20,2902,8
6cfd1073-c430-48f7-9e60-7632378c68fd,3598,reel,2024-12-29T18:38:24.076877,259,59,74,7087,9
67c6fd98-2a27-4a4f-93ce-7f7ea27a07a3,34,carousel,2024-12-12T18:38:24.076877,700,170,20,9584,41
e4824524-6d54-4a03-b65d-5b1e4876b7d2,2983,reel,2024-12-16T18:38:24.076877,784,53,30,2877,33
cb9551ff-205b-474e-b2b6-ef7d2a0f40d8,3448,static_image,2024-12-25T18:38:24.076877,762,182,51,4022,32
0a28eeca-2034-43aa-bd98-ad4d3595c7fb,4104,carousel,2025-01-06T18:38:24.076877,106,140,21,6592,50
2c002172-e474-4743-ae39-32b6790607a7,577,reel,2024-12-20T18:38:24.076877,54,99,22,1900,27
2a2dd753-fd58-4948-ab4b-901be2cba06a,3865,carousel,2024-12-14T18:38:24.076877,519,51,28,5990,23
b285f88e-ffcb-412c-ab6d-d5ca29dfa7aa,1746,carousel,2025-01-08T18:38:24.076877,740,142,38,4806,47
d423baba-1bc5-4e5e-8a7e-12a6630d1e76,3214,reel,2024-12-24T18:38:24.076877,857,70,93,7117,37
f34231cd-9f49-4aa7-aef9-b51810629175,4245,static_image,2024-12-26T18:38:24.076877,868,67,80,1762,24
8a239569-6869-4dac-964f-1d579a491a15,714,carousel,2024-12-18T18:38:24.076877,484,55,7,7404,18
55849ff3-42e5-4b66-bf25-f84f3d03f24a,1061,reel,2025-01-02T18:38:24.076877,643,11,55,3314,33
9483882b-9881-4653-b7dc-40577105229a,3182,carousel,2025-01-02T18:38:24.076877,123,197,88,8240,8
179f00ea-f2b5-475c-97cd-bd566bad8015,3641,carousel,2024-12-29T18:38:24.076877,974,36,91,9027,12
11a5a3ef-5be7-4430-962c-fb80d052b892,1830,carousel,2024-12-13T18:38:24.076877,290,147,64,8119,35
f0f9bc8b-24ec-41aa-a16c-b9bbcd02a32f,2314,reel,2024-12-09T18:38:24.076877,333,130,49,6151,41
73f7d6d6-95be-48ae-9dea-5dd8135f9c5c,4836,reel,2025-01-08T18:38:24.076877,824,169,54,4478,9
149e63ec-09f2-4226-b534-ff8273b4b752,4544,reel,2025-01-08T18:38:24.076877,893,65,15,1044,6
725d82f6-8cdd-4cfd-af61-1e7b960f4647,3480,carousel,2024-12-22T18:38:24.076877,397,34,34,8810,28
b80e7361-a33a-4956-9f69-bc4521e6a97a,72,reel,2024-12-21T18:38:24.076877,643,180,58,5246,28
91cf5540-58c2-4d98-ba70-5fb5fbcdf42b,1865,static_image,2024-12-15T18:38:24.076877,581,28,31,9624,45
7403438f-288e-45d0-95ce-ab717a08803c,2071,reel,2024-12-19T18:38:24.076877,791,88,66,2164,28
